date,AAPL,MSFT,GOOGL,AMZN,FB
2019-10-08 10:45:00,226.346,136.6362,1194.1859,1717.89,178.5447
2019-10-08 10:30:00,226.1437,136.47,1193.03,1717.27,178.58
2019-10-08 10:15:00,225.9091,136.2755,1194.2018,1719.5189,178.6804
2019-10-08 10:00:00,225.83,136.24,1192.45,1720.59,178.26
2019-10-08 09:45:00,226.4472,136.52,1196.2231,1722.5948,178.9457
2019-10-07 16:00:00,227.06,137.1,1208.0,1732.51,179.68
2019-10-07 15:45:00,227.45,137.24,1211.34,1732.67,179.9919
2019-10-07 15:30:00,227.8372,137.6284,1213.79,1735.8044,180.18
2019-10-07 15:15:00,227.8945,137.595,1213.54,1735.99,180.0935
2019-10-07 15:00:00,227.43,137.4,1211.75,1735.23,180.17
2019-10-07 14:45:00,227.9082,137.4846,1211.74,1737.6933,180.06
2019-10-07 14:30:00,228.6877,137.6508,1213.1386,1738.4998,180.5226
2019-10-07 14:15:00,228.6169,137.57,1212.87,1736.4786,180.21
2019-10-07 14:00:00,229.88,137.94,1216.34,1740.78,180.48
2019-10-07 13:45:00,229.63,138.0,1216.9004,1741.7314,180.4936
2019-10-07 13:30:00,228.73,137.55,1212.1899,1735.272,179.86
2019-10-07 13:15:00,228.91,137.43,1210.53,1735.04,179.8755
2019-10-07 13:00:00,229.4,137.56,1212.48,1736.91,180.15
2019-10-07 12:45:00,229.31,137.6427,1214.38,1738.224,180.53
2019-10-07 12:30:00,228.971,137.605,1213.84,1737.4061,180.2604
2019-10-07 12:15:00,228.9,137.9098,1215.25,1739.9827,180.8858
2019-10-07 12:00:00,229.41,138.02,1216.88,1743.01,180.83
2019-10-07 11:45:00,229.18,137.78,1216.36,1743.0699,180.8415
2019-10-07 11:30:00,228.8637,137.66,1215.4198,1741.88,180.73
2019-10-07 11:15:00,228.9092,137.688,1215.8792,1743.0,180.7
2019-10-07 11:00:00,228.71,137.53,1215.38,1743.01,180.41
2019-10-07 10:45:00,227.99,137.41,1212.63,1739.42,179.81
2019-10-07 10:30:00,228.0082,137.3565,1213.692,1738.3101,179.874
2019-10-07 10:15:00,227.95,137.3063,1209.6107,1733.4111,179.3575
2019-10-07 10:00:00,227.05,137.19,1207.03,1728.9,179.3
2019-10-07 09:45:00,226.9091,137.21,1206.7288,1729.23,178.832
2019-10-04 16:00:00,227.01,138.11,1210.23,1739.9,180.4
2019-10-04 15:45:00,226.54,138.12,1210.65,1737.39,180.785
2019-10-04 15:30:00,226.18,137.88,1207.835,1736.1569,180.695
2019-10-04 15:15:00,226.4232,137.905,1209.41,1733.6,180.66
2019-10-04 15:00:00,226.9,137.96,1208.14,1735.21,180.62
2019-10-04 14:45:00,227.32,137.94,1207.99,1736.8051,180.5586
2019-10-04 14:30:00,226.83,137.82,1206.4399,1736.09,180.34
2019-10-04 14:15:00,226.93,137.74,1205.4,1734.8304,180.09
2019-10-04 14:00:00,226.32,137.53,1204.05,1732.29,179.85
2019-10-04 13:45:00,226.26,137.65,1206.3098,1736.1764,180.33
2019-10-04 13:30:00,226.2,137.59,1204.14,1733.38,180.23
2019-10-04 13:15:00,226.07,137.3301,1203.6158,1731.2,180.1375
2019-10-04 13:00:00,225.95,137.49,1203.9,1730.4113,179.89
2019-10-04 12:45:00,225.5911,137.3,1203.52,1729.7072,179.9301
2019-10-04 12:30:00,225.73,137.46,1204.1517,1729.04,179.99
2019-10-04 12:15:00,225.82,137.4873,1203.79,1728.26,180.01
2019-10-04 12:00:00,226.04,137.67,1205.67,1729.36,180.26
2019-10-04 11:45:00,225.737,137.35,1205.4799,1729.2,180.0672
2019-10-04 11:30:00,225.7544,137.0327,1202.7536,1729.0539,179.9535
2019-10-04 11:15:00,225.8437,136.9822,1202.976,1728.4672,179.6229
2019-10-04 11:00:00,225.14,137.05,1199.64,1725.06,179.56
2019-10-04 10:45:00,224.7448,137.13,1198.0701,1726.3702,178.91
2019-10-04 10:30:00,224.52,137.34,1198.2074,1728.5815,178.92
2019-10-04 10:15:00,224.8881,137.495,1202.1489,1732.1024,179.7
2019-10-04 10:00:00,224.83,137.67,1198.335,1730.01,179.5
2019-10-04 09:45:00,224.6637,137.1632,1195.3825,1728.4982,178.3929
2019-10-03 16:00:00,220.81,136.3,1188.85,1724.26,179.42
2019-10-03 15:45:00,220.2666,136.1591,1187.405,1718.7962,178.8947
2019-10-03 15:30:00,220.0826,136.0622,1186.76,1718.548,178.8401
2019-10-03 15:15:00,219.99,136.11,1187.6899,1718.63,178.75
2019-10-03 15:00:00,220.02,136.31,1187.78,1720.47,179.12
2019-10-03 14:45:00,220.1021,136.47,1187.7693,1719.7,179.19
2019-10-03 14:30:00,220.48,136.5368,1189.24,1721.1899,179.59
2019-10-03 14:15:00,220.32,136.3207,1188.415,1718.609,179.0975
2019-10-03 14:00:00,220.6506,136.53,1189.3,1720.17,179.7
2019-10-03 13:45:00,220.567,136.5745,1189.26,1720.49,179.55
2019-10-03 13:30:00,220.54,136.245,1186.41,1716.21,178.9858
2019-10-03 13:15:00,220.48,136.29,1187.34,1715.053,178.92
2019-10-03 13:00:00,220.59,136.21,1187.53,1716.13,178.77
2019-10-03 12:45:00,220.23,136.22,1185.22,1713.0,178.49
2019-10-03 12:30:00,219.9959,136.1527,1183.6232,1712.7536,178.6085
2019-10-03 12:15:00,219.41,136.21,1182.38,1710.0,177.49
2019-10-03 12:00:00,218.83,135.76,1179.84,1705.49,176.9
2019-10-03 11:45:00,219.2292,136.0357,1181.4194,1708.564,176.6174
2019-10-03 11:30:00,219.12,136.0836,1181.62,1707.64,176.84
2019-10-03 11:15:00,218.9465,136.1349,1181.8,1705.8101,176.6
2019-10-03 11:00:00,217.17,135.05,1175.26,1700.64,175.42
2019-10-03 10:45:00,216.8835,134.9444,1173.1179,1699.11,175.44
2019-10-03 10:30:00,216.86,134.67,1175.49,1701.743,175.75
2019-10-03 10:15:00,216.128,133.595,1170.4237,1692.6681,174.8264
2019-10-03 10:00:00,218.29,135.06,1178.0,1710.92,175.595
2019-10-03 09:45:00,218.0378,134.8249,1178.3199,1709.3199,175.1263
2019-10-02 16:00:00,218.96,134.63,1177.41,1713.24,174.59
2019-10-02 15:45:00,219.58,135.05,1180.045,1714.99,174.97
2019-10-02 15:30:00,219.38,134.97,1178.67,1714.0074,175.0492
2019-10-02 15:15:00,219.4191,135.0356,1180.5943,1714.9217,175.59
2019-10-02 15:00:00,219.25,134.76,1179.505,1714.05,175.06
2019-10-02 14:45:00,219.277,134.54,1175.5774,1713.7346,174.9156
2019-10-02 14:30:00,219.21,134.39,1175.745,1712.83,174.93
2019-10-02 14:15:00,218.79,134.066,1174.2,1709.4552,174.39
2019-10-02 14:00:00,218.7,133.97,1173.05,1709.2,174.28
2019-10-02 13:45:00,218.87,133.9902,1174.775,1707.95,174.46
2019-10-02 13:30:00,219.14,134.19,1178.5832,1710.38,174.79
2019-10-02 13:15:00,219.1635,134.1522,1178.8188,1713.3279,174.6794
2019-10-02 13:00:00,218.44,133.78,1175.27,1707.16,174.21
2019-10-02 12:45:00,218.3652,133.86,1176.66,1709.7015,174.1255
2019-10-02 12:30:00,218.8252,134.06,1177.876,1710.1801,174.12
2019-10-02 12:15:00,218.8099,134.1,1177.53,1708.09,173.4461
2019-10-02 12:00:00,219.21,134.29,1182.83,1711.04,174.24
2019-10-02 11:45:00,219.2507,134.3179,1181.1181,1709.1103,174.1
2019-10-02 11:30:00,219.705,134.1849,1175.785,1708.17,174.34
2019-10-02 11:15:00,219.9021,133.9664,1176.4301,1709.14,174.0832
2019-10-02 11:00:00,219.79,134.07,1178.73,1711.48,174.95
2019-10-02 10:45:00,219.6636,134.0222,1182.2093,1713.9829,175.6259
2019-10-02 10:30:00,220.4696,134.37,1184.6527,1718.01,175.52
2019-10-02 10:15:00,220.7843,134.9526,1185.5382,1722.1739,175.7334
2019-10-02 10:00:00,221.31,135.14,1184.73,1722.92,175.16
2019-10-02 09:45:00,221.4583,135.42,1188.3867,1721.9715,174.0965
2019-10-01 16:00:00,224.58,137.06,1206.01,1736.12,175.79
2019-10-01 15:45:00,224.9883,137.2949,1208.3684,1739.7404,175.84
2019-10-01 15:30:00,225.22,137.6051,1209.88,1741.955,176.08
2019-10-01 15:15:00,225.0873,137.57,1209.67,1739.345,175.9
2019-10-01 15:00:00,225.15,137.67,1210.61,1743.11,175.99
2019-10-01 14:45:00,225.3102,137.6657,1211.245,1743.8149,175.6781
2019-10-01 14:30:00,225.004,137.39,1209.29,1740.9141,175.05
2019-10-01 14:15:00,225.05,137.4272,1208.7531,1740.2527,175.135
2019-10-01 14:00:00,224.89,137.37,1207.06,1735.24,174.98
2019-10-01 13:45:00,225.1442,137.4819,1206.9704,1733.9225,175.4
2019-10-01 13:30:00,225.1759,137.545,1207.5,1733.73,175.72
2019-10-01 13:15:00,224.96,137.6484,1208.08,1733.8553,175.75
2019-10-01 13:00:00,225.39,137.85,1210.92,1735.73,176.415
2019-10-01 12:45:00,226.175,138.0864,1211.0908,1737.23,175.95
2019-10-01 12:30:00,225.53,137.96,1209.53,1734.54,175.59
2019-10-01 12:15:00,225.5784,137.6,1208.39,1730.5094,175.79
2019-10-01 12:00:00,226.27,138.34,1208.15,1732.06,176.36
2019-10-01 11:45:00,226.6,138.5223,1210.8497,1735.1483,176.9529
2019-10-01 11:30:00,227.64,138.73,1213.5818,1737.5502,176.7306
2019-10-01 11:15:00,226.6438,138.6427,1212.4838,1734.044,176.11
2019-10-01 11:00:00,226.19,138.73,1212.33,1734.76,176.48
2019-10-01 10:45:00,226.55,138.875,1216.1801,1736.5601,176.8482
2019-10-01 10:30:00,226.7645,138.9356,1220.4189,1744.34,177.0971
2019-10-01 10:15:00,226.366,138.87,1217.582,1738.0601,177.29
2019-10-01 10:00:00,228.09,139.83,1230.07,1754.56,178.48
2019-10-01 09:45:00,227.273,140.13,1230.3931,1754.0811,179.4735
2019-09-30 16:00:00,223.98,139.03,1221.16,1736.13,178.07
2019-09-30 15:45:00,223.9371,138.8744,1219.8213,1733.9758,177.815
2019-09-30 15:30:00,224.08,138.725,1217.9399,1733.4399,177.83
2019-09-30 15:15:00,224.125,138.82,1219.4273,1734.29,178.0044
2019-09-30 15:00:00,224.11,138.84,1219.01,1732.37,178.1
2019-09-30 14:45:00,224.23,138.9256,1219.33,1736.4496,178.3867
2019-09-30 14:30:00,224.0145,138.96,1220.45,1736.73,178.548
2019-09-30 14:15:00,223.925,138.9923,1223.0601,1736.0472,178.25
2019-09-30 14:00:00,224.18,139.0,1223.6,1734.22,178.15
2019-09-30 13:45:00,224.0519,138.8881,1221.6949,1733.6801,177.8
2019-09-30 13:30:00,223.97,138.9137,1222.09,1733.08,177.85
2019-09-30 13:15:00,224.17,139.0822,1224.02,1734.51,178.11
2019-09-30 13:00:00,224.42,139.07,1223.6899,1734.55,178.15
2019-09-30 12:45:00,224.21,139.1496,1226.96,1733.45,178.2708
2019-09-30 12:30:00,223.97,139.01,1225.755,1730.62,177.91
2019-09-30 12:15:00,223.59,138.83,1222.73,1727.1485,177.5708
2019-09-30 12:00:00,223.17,138.72,1220.74,1728.6,177.21
2019-09-30 11:45:00,223.3936,138.7079,1220.6919,1728.865,177.275
2019-09-30 11:30:00,223.225,138.75,1220.75,1730.679,177.56
2019-09-30 11:15:00,223.03,138.4727,1216.5937,1727.28,177.1035
2019-09-30 11:00:00,222.64,138.42,1217.95,1728.4373,177.17
2019-09-30 10:45:00,221.838,138.23,1216.62,1724.45,177.26
2019-09-30 10:30:00,221.8139,138.3239,1220.165,1724.568,177.4
2019-09-30 10:15:00,221.8358,138.53,1221.5721,1723.77,178.04
2019-09-30 10:00:00,221.75,138.29,1221.01,1721.46,177.72
2019-09-30 09:45:00,221.67,138.1227,1217.0989,1712.6007,177.4535
2019-09-27 16:00:00,218.85,137.75,1226.16,1725.86,177.07
2019-09-27 15:45:00,218.73,137.465,1224.775,1723.05,176.64
2019-09-27 15:30:00,218.29,137.09,1222.01,1722.4,176.3
2019-09-27 15:15:00,217.91,136.92,1217.42,1716.55,175.86
2019-09-27 15:00:00,217.5,137.01,1216.68,1716.27,175.87
2019-09-27 14:45:00,217.91,137.1001,1219.47,1717.58,176.44
2019-09-27 14:30:00,218.1787,137.1555,1221.87,1719.2638,176.9771
2019-09-27 14:15:00,218.3357,137.3464,1220.8383,1719.5684,177.1697
2019-09-27 14:00:00,218.58,137.72,1223.95,1722.01,177.48
2019-09-27 13:45:00,218.6782,137.7551,1224.5757,1722.3863,177.6266
2019-09-27 13:30:00,218.3491,137.7658,1222.5611,1721.802,177.5074
2019-09-27 13:15:00,218.5985,137.89,1223.78,1722.5092,177.7
2019-09-27 13:00:00,218.25,137.71,1220.72,1719.83,177.27
2019-09-27 12:45:00,219.0943,138.47,1227.5,1729.571,178.07
2019-09-27 12:30:00,219.2045,138.76,1229.53,1732.0559,178.5
2019-09-27 12:15:00,219.777,139.0544,1232.1842,1736.4152,179.1069
2019-09-27 12:00:00,219.73,139.06,1232.95,1735.81,178.76
2019-09-27 11:45:00,218.7758,138.5136,1229.0223,1728.6455,177.9947
2019-09-27 11:30:00,220.3736,139.615,1234.705,1741.6534,179.59
2019-09-27 11:15:00,220.48,139.695,1234.344,1740.5097,179.385
2019-09-27 11:00:00,220.39,139.45,1233.0,1737.21,179.16
2019-09-27 10:45:00,220.01,139.32,1233.79,1741.07,178.84
2019-09-27 10:30:00,220.0779,139.135,1232.75,1731.925,178.57
2019-09-27 10:15:00,220.14,139.0858,1232.0,1727.6323,177.9574
2019-09-27 10:00:00,220.24,139.27,1233.19,1731.01,178.03
2019-09-27 09:45:00,220.4788,139.6156,1238.4691,1741.3799,179.4022
2019-09-26 16:00:00,219.89,139.57,1241.43,1740.2,180.16
2019-09-26 15:45:00,220.29,139.62,1241.58,1740.3326,180.26
2019-09-26 15:30:00,220.435,139.9706,1242.4399,1742.49,180.12
2019-09-26 15:15:00,220.11,139.72,1240.7775,1738.25,179.4297
2019-09-26 15:00:00,220.06,139.63,1239.53,1737.49,179.04
2019-09-26 14:45:00,220.308,139.915,1241.34,1739.8654,179.6067
2019-09-26 14:30:00,220.24,139.73,1240.15,1739.97,179.57
2019-09-26 14:15:00,220.495,139.65,1241.0601,1738.95,179.3263
2019-09-26 14:00:00,220.15,139.27,1238.16,1736.99,178.99
2019-09-26 13:45:00,220.07,139.06,1238.15,1736.184,178.3901
2019-09-26 13:30:00,219.8,138.9295,1235.6098,1733.21,178.1
2019-09-26 13:15:00,220.01,139.08,1236.38,1735.4167,178.66
2019-09-26 13:00:00,219.87,139.1,1239.2,1736.27,178.7
2019-09-26 12:45:00,219.96,139.13,1239.14,1737.7225,178.5687
2019-09-26 12:30:00,220.1926,139.31,1241.0699,1739.5254,178.4829
2019-09-26 12:15:00,220.0328,139.0956,1238.9597,1736.5796,178.1271
2019-09-26 12:00:00,219.96,138.75,1236.19,1733.28,177.94
2019-09-26 11:45:00,219.96,138.6453,1236.0,1734.58,178.2952
2019-09-26 11:30:00,219.5479,138.835,1235.3799,1735.8059,178.5514
2019-09-26 11:15:00,219.7792,138.9758,1235.6416,1738.6426,178.805
2019-09-26 11:00:00,220.05,139.35,1235.4301,1740.58,179.23
2019-09-26 10:45:00,220.0784,139.6343,1238.0,1742.6554,179.88
2019-09-26 10:30:00,219.9682,139.6052,1237.7263,1743.6302,180.0667
2019-09-26 10:15:00,219.54,139.39,1235.4,1740.2912,179.9
2019-09-26 10:00:00,219.23,139.27,1235.76,1744.42,179.62
2019-09-26 09:45:00,219.2134,139.3358,1237.9717,1748.7731,179.7825
